time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-04-28T00:33:26.934Z,61.426,-152.797,13.1,1.5,ml,,,,0.23,ak,ak0245gt5fh1,2024-04-28T23:05:16.840Z,"97 km SW of Skwentna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-04-28T00:32:03.390Z,19.0883,-63.7685,34,3.74,md,22,323,1.0844,0.17,pr,pr2024119000,2024-04-28T12:35:38.941Z,"121 km NW of Sandy Ground Village, Anguilla",earthquake,2.15,9.86,0.1,5,reviewed,pr,pr
2024-04-28T00:28:47.010Z,38.8163338,-122.8201675,2.41,1.84,md,36,50,0.01025,0.05,nc,nc74042186,2024-04-28T00:32:15.366Z,"7 km NW of The Geysers, CA",earthquake,0.17,0.29,0.13,33,automatic,nc,nc
2024-04-28T00:25:58.562Z,40.1873,139.1911,10,4.6,mb,70,125,1.55,0.88,us,us6000muia,2024-04-28T01:12:19.040Z,"71 km W of Noshiro, Japan",earthquake,3.9,1.834,0.075,54,reviewed,us,us
2024-04-28T00:22:05.630Z,47.2878333333333,-113.232,8.6,1.52,ml,18,157,0.169,0.05,mb,mb90048293,2024-04-28T13:06:46.920Z,"22 km ENE of Seeley Lake, Montana",earthquake,0.33,1.22,0.161836134057036,12,reviewed,mb,mb
2024-04-28T00:18:59.486Z,61.3685,-147.1618,27,1.8,ml,,,,0.78,ak,ak0245gt2a8s,2024-04-28T00:20:57.606Z,"51 km WNW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-04-28T00:16:07.340Z,19.3816666666667,-155.236333333333,1.84,1.75,ml,15,114,0.00901,0.08,hv,hv74190337,2024-04-28T02:05:52.160Z,"6 km S of Volcano, Hawaii",earthquake,0.27,0.27,0.145858437154683,8,reviewed,hv,hv
2024-04-28T00:15:54.792Z,31.608,-103.98,7.5867,2.1,ml,15,68,0,0.1,tx,tx2024ihpx,2024-04-29T17:18:06.957Z,"37 km NNW of Toyah, Texas",earthquake,0.6007339987724511,0.6563606618291635,0.2,13,reviewed,tx,tx
2024-04-28T00:15:10.300Z,19.3873333333333,-155.244666666667,1.84,1.95,ml,18,75,0.006528,0.09,hv,hv74190332,2024-04-28T01:48:20.690Z,"6 km S of Volcano, Hawaii",earthquake,0.2,0.22,0.211051189658133,16,reviewed,hv,hv
2024-04-28T00:12:04.610Z,19.3845,-155.239333333333,1.51,2.45,ml,33,57,0.01094,0.11,hv,hv74190327,2024-04-29T09:43:44.580Z,"6 km S of Volcano, Hawaii",earthquake,0.21,0.16,0.213332123478035,23,reviewed,hv,hv
2024-04-28T00:10:03.340Z,19.388334274292,-155.235336303711,2.50999999046326,1.7,ml,14,81,0.01534,0.150000006,hv,hv74190322,2024-04-28T00:12:42.580Z,"6 km S of Volcano, Hawaii",earthquake,0.36,0.409999996,0.28,6,automatic,hv,hv
2024-04-27T23:53:00.050Z,19.3683338165283,-155.234497070312,4.05000019073486,1.70000005,md,12,199,0.007771,0.0900000036,hv,hv74190292,2024-04-27T23:54:27.310Z,"8 km S of Volcano, Hawaii",earthquake,1.38,1.13,0.159999996,7,automatic,hv,hv
2024-04-27T23:52:55.331Z,32.216,-103.084,2.6611,2.7,ml,18,51,0.1,0.2,tx,tx2024ihpd,2024-04-30T18:05:21.367Z,"15 km NE of Jal, New Mexico",earthquake,0.9781221942565959,2.4461245598468646,0.2,14,reviewed,tx,tx
2024-04-27T23:43:47.420Z,38.840332,-122.8111649,1.96,1.09,md,15,99,0.01637,0.01,nc,nc74042166,2024-04-27T23:45:20.381Z,"8 km WNW of Cobb, CA",earthquake,0.31,0.66,0.16,15,automatic,nc,nc
2024-04-27T23:36:35.680Z,44.7695,-111.1055,11.27,1.5,ml,15,85,0.02668,0.16,uu,uu80067666,2024-04-29T15:04:25.340Z,"6 km E of Hebgen Lake Estates, Montana",earthquake,0.42,0.72,0.331255826885551,5,reviewed,uu,uu
2024-04-27T23:27:04.540Z,38.8253326,-122.8068314,2.66,1.09,md,16,50,0.003187,0.01,nc,nc74042156,2024-04-27T23:28:41.230Z,"7 km NW of The Geysers, CA",earthquake,0.25,0.53,0.16,19,automatic,nc,nc
2024-04-27T23:26:40.146Z,60.3373,-152.4192,97.6,1.3,ml,,,,0.37,ak,ak0245fj9kwe,2024-04-27T23:28:52.082Z,"52 km NW of Ninilchik, Alaska",earthquake,,1.2,,,automatic,ak,ak
2024-04-27T23:23:42.541Z,61.4215,-147.1868,19.8,2.3,ml,,,,0.44,ak,ak0245fj8xxq,2024-04-27T23:25:36.908Z,"49 km SSE of Glacier View, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-04-27T23:22:30.790Z,19.3668327331543,-155.285659790039,0.28999999165535,1.72,ml,14,69,0.01995,0.119999997,hv,hv74190192,2024-04-27T23:25:08.890Z,"10 km SSW of Volcano, Hawaii",earthquake,0.19,0.330000013,0.26,7,automatic,hv,hv
2024-04-27T23:12:29.580Z,38.8203316,-122.8116684,1.57,1.1,md,13,67,0.003303,0.03,nc,nc74042141,2024-04-27T23:14:05.968Z,"7 km NW of The Geysers, CA",earthquake,0.28,0.62,0.09,14,automatic,nc,nc
2024-04-27T23:07:22.270Z,19.3881666666667,-155.246833333333,1.52,1.35,md,18,68,0.004984,0.08,hv,hv74190157,2024-04-30T23:07:15.370Z,"6 km SSW of Volcano, Hawaii",earthquake,0.18,0.21,0.163130774079138,20,reviewed,hv,hv
2024-04-27T23:07:03.680Z,51.7786666666667,-177.492166666667,-1.78,1.2,ml,6,169,0.1606,0.21,av,av93004894,2024-04-29T22:59:40.620Z,"60 km W of Adak, Alaska",earthquake,0.96,0.83,0.317411896390223,6,reviewed,av,av
2024-04-27T23:06:52.950Z,19.4385,-155.216333333333,3.1,1.4,md,12,268,0.03118,0.13,hv,hv74190152,2024-05-01T00:48:43.700Z,"1 km ESE of Volcano, Hawaii",earthquake,0.74,0.87,0.113736966641881,18,reviewed,hv,hv
2024-04-27T23:06:41.550Z,63.7145,-149.2854,68.7,1.8,ml,,,,1.48,ak,ak0245fj5arw,2024-04-27T23:09:11.428Z,"18 km W of Denali Park, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-04-27T23:05:42.140Z,35.6693333,-117.5265,9.29,1.49,ml,29,51,0.0838,0.14,ci,ci40560159,2024-04-28T13:55:46.634Z,"14 km ENE of Ridgecrest, CA",earthquake,0.21,0.43,0.13,20,reviewed,ci,ci
2024-04-27T23:03:26.304Z,61.0311,-148.9375,3.1,1.6,ml,,,,0.54,ak,ak0245fj4md2,2024-04-27T23:06:37.201Z,"15 km NE of Girdwood, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-04-27T23:00:38.370Z,38.7916679,-122.7559967,0.9,0.96,md,12,83,0.01725,0.03,nc,nc74042136,2024-04-27T23:02:11.837Z,"2 km N of The Geysers, CA",earthquake,0.25,0.79,0.21,12,automatic,nc,nc
2024-04-27T22:58:31.891Z,21.9455,142.9615,276.526,4.4,mb,103,114,5.176,0.62,us,us6000muhq,2024-04-27T23:19:30.040Z,"Mariana Islands region",earthquake,10,8.191,0.044,147,reviewed,us,us
2024-04-27T22:58:02.910Z,35.6788333,-117.4741667,9.11,1.98,ml,33,72,0.0433,0.13,ci,ci40560143,2024-04-28T13:56:51.310Z,"12 km SSW of Searles Valley, CA",earthquake,0.17,0.35,0.189,27,reviewed,ci,ci
2024-04-27T22:57:01.980Z,19.1563339233398,-155.478332519531,31.4200000762939,2.21,ml,52,132,0.01536,0.159999996,hv,hv74190142,2024-04-27T22:59:41.640Z,"5 km S of Pāhala, Hawaii",earthquake,0.4,0.620000005,0.2,7,automatic,hv,hv
2024-04-27T22:54:38.430Z,19.3588333333333,-155.062166666667,2.24,1.58,md,11,193,0.04487,0.11,hv,hv74190127,2024-05-01T00:41:59.710Z,"14 km SSE of Fern Forest, Hawaii",earthquake,0.36,0.52,0.118178543424887,17,reviewed,hv,hv
2024-04-27T22:54:36.430Z,38.833168,-122.8154984,1.62,1.08,md,16,64,0.01064,0.02,nc,nc74042121,2024-04-27T22:56:11.796Z,"8 km NW of The Geysers, CA",earthquake,0.25,0.54,0.28,17,automatic,nc,nc
2024-04-27T22:44:53.546Z,54.7496,-156.9038,17.2,3.5,ml,,,,0.62,ak,ak0245fis0yg,2024-04-30T00:58:29.040Z,"192 km SE of Perryville, Alaska",earthquake,,3.2,,,reviewed,ak,ak
2024-04-27T22:43:15.510Z,19.3819999694824,-155.236328125,1.96000003814697,1.73,ml,20,77,0.00931,0.140000001,hv,hv74190102,2024-04-27T22:45:53.710Z,"6 km S of Volcano, Hawaii",earthquake,0.29,0.209999993,0.2,8,automatic,hv,hv
2024-04-27T22:42:47.953Z,62.3938,-150.6978,0,1.8,ml,,,,1.01,ak,ak0245firlcr,2024-04-27T22:45:07.221Z,"11 km SSE of Petersville, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-04-27T22:33:19.270Z,38.7929993,-122.757164,0.43,1.49,md,16,83,0.007871,0.05,nc,nc74042106,2024-04-27T22:34:56.418Z,"2 km N of The Geysers, CA",earthquake,0.23,0.46,0.23,15,automatic,nc,nc
2024-04-27T22:28:11.691Z,40.7057,-74.7576,6.456,1.6,ml,7,190,0.001,0.17,us,us6000muiw,2024-04-28T17:28:57.665Z,"6 km ESE of Califon, New Jersey",earthquake,1.47,0.944,0.115,10,reviewed,us,us
2024-04-27T22:18:49.190Z,17.9158333333333,-66.9535,12.49,2.33,md,9,236,0.07047,0.06,pr,pr71446873,2024-04-27T22:32:18.790Z,"7 km SW of Guánica, Puerto Rico",earthquake,0.66,0.35,0.0634345454368033,5,reviewed,pr,pr
2024-04-27T22:14:58.440Z,18.0136666666667,-66.7678333333333,14.09,2.29,md,7,172,0.02341,0.16,pr,pr71446868,2024-04-27T22:28:07.840Z,"0 km SSE of Magas Arriba, Puerto Rico",earthquake,0.78,0.65,0.0298601378017544,4,reviewed,pr,pr
2024-04-27T22:05:26.722Z,8.6391,126.6606,35.298,4.6,mb,66,118,1.892,0.59,us,us6000muhd,2024-04-27T22:32:53.040Z,"44 km ESE of Marihatag, Philippines",earthquake,9.26,7.159,0.056,94,reviewed,us,us
2024-04-27T22:03:57.510Z,62.4121,-149.5575,30.4,1.4,ml,,,,0.79,ak,ak0245fij95z,2024-04-27T22:06:29.080Z,"28 km E of Chase, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-04-27T21:57:45.400Z,34.2058333,-116.8333333,5.81,2.2,ml,84,22,0.09175,0.15,ci,ci40560103,2024-04-29T18:36:04.510Z,"6 km S of Big Bear City, CA",earthquake,0.1,0.4,0.14,110,reviewed,ci,ci
2024-04-27T21:51:54.370Z,19.392,-155.2815,1.57,1.31,md,17,49,0.005443,0.1,hv,hv74189967,2024-04-30T22:54:11.480Z,"7 km SW of Volcano, Hawaii",earthquake,0.18,0.15,0.139988502784039,19,reviewed,hv,hv
2024-04-27T21:51:51.228Z,55.8365,-158.315,52.4,2.2,ml,,,,0.56,ak,ak0245fi83g2,2024-04-27T21:53:51.515Z,"51 km S of Chignik, Alaska",earthquake,,1.9,,,automatic,ak,ak
2024-04-27T21:46:04.650Z,19.3848323822021,-155.233840942383,1.8400000333786,1.74000001,md,17,81,0.0129,0.150000006,hv,hv74189957,2024-04-27T21:47:37.260Z,"6 km S of Volcano, Hawaii",earthquake,0.34,0.219999999,0.289999992,15,automatic,hv,hv
2024-04-27T21:32:41.240Z,33.575,-116.8085,9.15,1.35,ml,55,29,0.04149,0.18,ci,ci40560095,2024-04-29T18:22:47.620Z,"13 km W of Anza, CA",earthquake,0.15,0.38,0.15,38,reviewed,ci,ci
2024-04-27T21:26:30.432Z,60.1073,-152.8204,111.5,1.3,ml,,,,0.45,ak,ak0245fi2oxl,2024-04-28T05:45:17.100Z,"63 km WNW of Happy Valley, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2024-04-27T21:19:31.250Z,19.3858333333333,-155.2415,1.73,1.38,ml,20,70,0.009266,0.09,hv,hv74189912,2024-04-30T22:44:11.320Z,"6 km S of Volcano, Hawaii",earthquake,0.18,0.2,0.112050080645366,8,reviewed,hv,hv
2024-04-27T21:18:22.672Z,61.2502,-146.9919,0,1.3,ml,,,,0.77,ak,ak0245fi0yif,2024-04-27T21:24:30.840Z,"37 km WNW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-04-27T21:13:10.089Z,60.4726,-152.0683,83.8,1.5,ml,,,,0.57,ak,ak0245fhzv28,2024-04-27T21:15:44.732Z,"43 km W of Kalifornsky, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-04-27T21:11:33.850Z,36.1278333,-117.8358333,9.09,1.71,ml,25,64,0.01849,0.16,ci,ci40560079,2024-04-29T18:00:46.930Z,"14 km NE of Coso Junction, CA",earthquake,0.23,0.31,0.36,15,reviewed,ci,ci
2024-04-27T21:10:17.836Z,67.6853,-160.1453,91.1,2.4,ml,,,,0.66,ak,ak0245fhz8if,2024-04-27T21:13:35.029Z,"80 km N of Kiana, Alaska",earthquake,,3,,,automatic,ak,ak
2024-04-27T21:05:36.840Z,39.7028333333333,-110.691,-2.15,1.11,md,10,115,0.0482,0.13,uu,uu80067661,2024-04-29T17:28:54.880Z,"9 km E of Kenilworth, Utah",earthquake,0.37,0.52,0.186587079737835,8,reviewed,uu,uu
2024-04-27T20:59:35.889Z,8.6303,126.5564,58.267,4.9,mb,67,123,1.828,0.62,us,us6000mugs,2024-04-27T21:38:38.040Z,"34 km SE of Marihatag, Philippines",earthquake,10.57,7.005,0.042,181,reviewed,us,us
2024-04-27T20:56:12.140Z,19.3928337097168,-155.239837646484,1.77999997138977,1.91,ml,16,74,0.01305,0.170000002,hv,hv74189857,2024-04-27T20:58:49.210Z,"5 km S of Volcano, Hawaii",earthquake,0.31,0.219999999,0.23,8,automatic,hv,hv
2024-04-27T20:55:29.280Z,44.6218333333333,-112.614666666667,8.06,1.3,ml,10,136,0.02144,0.08,mb,mb90048623,2024-04-29T23:13:20.940Z,"2 km SW of Lima, Montana",earthquake,0.28,0.42,0.172141924273663,12,reviewed,mb,mb
2024-04-27T20:44:40.083Z,15.7763,39.5887,10,4.7,mb,63,120,5.276,0.64,us,us6000mugq,2024-04-27T22:01:28.040Z,"22 km NNE of Massawa, Eritrea",earthquake,10.7,1.873,0.062,79,reviewed,us,us
2024-04-27T20:44:14.580Z,33.5731667,-116.8126667,8.89,2.51,ml,103,16,0.04542,0.2,ci,ci40560055,2024-04-29T17:49:17.150Z,"13 km W of Anza, CA",earthquake,0.11,0.33,0.156,135,reviewed,ci,ci
2024-04-27T20:43:31.220Z,35.1779,137.3304,292.609,4.7,mb,103,48,0.301,0.59,us,us6000mugn,2024-04-28T22:53:46.040Z,"19 km ENE of Toyota, Japan",earthquake,6.74,4.047,0.025,477,reviewed,us,us
2024-04-27T20:40:57.810Z,19.3911666666667,-155.277,1.73,1.69,ml,28,48,0.005245,0.11,hv,hv74189822,2024-04-30T22:26:52.570Z,"7 km SW of Volcano, Hawaii",earthquake,0.2,0.18,0.163477307050906,12,reviewed,hv,hv
2024-04-27T20:39:47.560Z,19.3533325195312,-155.409332275391,3.20000004768372,1.75,md,12,326,0.1148,0.129999995,hv,hv74189817,2024-04-27T20:41:18.410Z,"18 km NNE of Pāhala, Hawaii",earthquake,12.36,16.2900009,0.239999995,4,automatic,hv,hv
2024-04-27T20:17:31.740Z,19.3889999389648,-155.279495239258,0.699999988079071,1.75999999,md,13,81,0.003228,0.170000002,hv,hv74189757,2024-04-27T20:20:07.590Z,"7 km SW of Volcano, Hawaii",earthquake,0.26,0.189999998,0.25999999,12,automatic,hv,hv
2024-04-27T20:12:48.830Z,19.3921661376953,-155.232833862305,0.579999983310699,1.84000003,md,9,149,0.01866,0.200000003,hv,hv74189742,2024-04-27T20:14:17.250Z,"5 km S of Volcano, Hawaii",earthquake,0.36,0.600000024,0.0399999991,8,automatic,hv,hv
2024-04-27T19:59:10.520Z,19.3976669311523,-155.276336669922,1.75999999046326,1.87,ml,21,51,0.00342,0.150000006,hv,hv74189707,2024-04-27T20:01:49.140Z,"6 km SW of Volcano, Hawaii",earthquake,0.2,0.200000003,0.22,9,automatic,hv,hv
2024-04-27T19:53:14.053Z,67.7797,-160.9687,0,3.4,ml,,,,0.56,ak,ak0245fh1kst,2024-04-30T01:01:41.040Z,"85 km ESE of Red Dog Mine, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-04-27T19:50:25.438Z,63.0207,-150.3195,100,2.9,ml,,,,0.49,ak,ak0245fh0yh3,2024-04-30T01:12:22.040Z,"62 km NNE of Petersville, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-04-27T19:45:45.597Z,60.9914,-149.0039,20.2,1.1,ml,,,,0.42,ak,ak0245fgzxi1,2024-04-27T19:51:59.346Z,"10 km ENE of Girdwood, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-04-27T19:43:47.800Z,31.559,-104.016,6.6638,2.2,ml,14,61,0,0.1,tx,tx2024ihgy,2024-04-30T20:50:02.931Z,"34 km NW of Toyah, Texas",earthquake,0.8018744826814684,0.7852118246677584,0,6,reviewed,tx,tx
2024-04-27T19:27:32.000Z,19.3841666666667,-155.241333333333,1.56,1.81,ml,27,70,0.009512,0.09,hv,hv74189602,2024-04-30T22:05:45.280Z,"6 km S of Volcano, Hawaii",earthquake,0.19,0.15,0.14629192806121,11,reviewed,hv,hv
2024-04-27T19:27:05.390Z,19.3903333333333,-155.279,1.54,1.57,md,13,61,0.004568,0.06,hv,hv74189592,2024-04-30T21:59:46.450Z,"7 km SW of Volcano, Hawaii",earthquake,0.17,0.27,0.15854915306414,10,reviewed,hv,hv
2024-04-27T19:27:05.370Z,19.395,-155.277666666667,1.56,1.56,md,13,54,0.003816,0.08,hv,hv74189597,2024-05-01T00:33:40.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.22,0.29,0.158666329884793,10,reviewed,hv,hv
2024-04-27T19:21:37.282Z,65.6793,-154.9231,1.1,1.4,ml,,,,0.49,ak,ak0245fgurog,2024-04-27T19:24:30.040Z,"51 km SW of Hughes, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-04-27T19:04:56.037Z,63.5943,-148.0332,18.3,1.4,ml,,,,0.17,ak,ak0245fgr5yb,2024-04-27T19:07:14.331Z,"46 km ESE of Denali Park, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-04-27T19:04:29.230Z,19.0853328704834,-155.002502441406,17.1299991607666,1.74000001,md,24,265,0.2865,0.270000011,hv,hv74189537,2024-04-27T19:06:09.830Z,"43 km SSW of Leilani Estates, Hawaii",earthquake,2.05,19.1700001,0.239999995,4,automatic,hv,hv
2024-04-27T19:04:06.893Z,24.7973,125.9952,35,4.5,mb,29,191,1.656,0.44,us,us6000mug5,2024-04-28T21:34:15.040Z,"69 km E of Miyakojima, Japan",earthquake,13.18,1.986,0.073,56,reviewed,us,us
2024-04-27T18:59:01.970Z,35.8295,-117.669,9.36,1.1,ml,23,70,0.08068,0.14,ci,ci40560015,2024-04-29T17:12:40.906Z,"23 km N of Ridgecrest, CA",earthquake,0.23,0.56,0.225,8,reviewed,ci,ci
2024-04-27T18:43:16.395Z,64.4531,-147.9823,3.7,1.2,ml,,,,0.69,ak,ak0245fge07r,2024-04-27T18:45:15.864Z,"40 km SSW of South Van Horn, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-04-27T18:40:11.790Z,19.3923333333333,-155.276666666667,1.74,1.29,md,22,47,0.004154,0.1,hv,hv74189462,2024-04-30T00:59:32.360Z,"7 km SW of Volcano, Hawaii",earthquake,0.18,0.13,0.126039655578937,19,reviewed,hv,hv
2024-04-27T18:39:31.300Z,19.3886666666667,-155.2415,1.24,1.36,md,12,114,0.009778,0.09,hv,hv74189457,2024-04-30T00:44:43.970Z,"6 km S of Volcano, Hawaii",earthquake,0.23,0.35,0.0966436948732809,18,reviewed,hv,hv
2024-04-27T18:39:12.009Z,62.43,-149.1275,14.2,1,ml,,,,0.2,ak,ak0245fgd50g,2024-04-27T18:40:56.183Z,"48 km NE of Susitna North, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-04-27T18:27:36.113Z,63.0596,-149.5839,0.1,1.3,ml,,,,1.13,ak,ak0245fgama3,2024-04-27T18:30:03.569Z,"48 km SW of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-04-27T18:26:44.560Z,19.3668327331543,-155.292999267578,0.310000002384186,1.88,md,16,79,0.0223,0.170000002,hv,hv74189417,2024-04-27T18:28:06.440Z,"10 km SW of Volcano, Hawaii",earthquake,0.21,0.370000005,0.670000017,10,automatic,hv,hv
2024-04-27T18:26:44.010Z,32.876,-115.9811667,9.68,1.66,ml,43,40,0.01477,0.2,ci,ci40559999,2024-04-29T17:06:04.029Z,"16 km N of Ocotillo, CA",earthquake,0.18,0.38,0.141,36,reviewed,ci,ci
2024-04-27T18:23:38.420Z,35.7125,-117.567,8.04,1.21,ml,21,60,0.09986,0.14,ci,ci40559991,2024-04-29T15:29:23.559Z,"14 km NE of Ridgecrest, CA",earthquake,0.26,0.8,0.102,11,reviewed,ci,ci
2024-04-27T18:23:21.780Z,35.7128333,-117.5698333,7.16,1.24,ml,20,59,0.09831,0.14,ci,ci40559983,2024-04-29T15:26:31.987Z,"14 km NE of Ridgecrest, CA",earthquake,0.27,0.61,0.126,13,reviewed,ci,ci
2024-04-27T18:22:53.990Z,19.3813323974609,-155.271835327148,2.69000005722046,1.74,ml,11,106,0.01066,0.209999993,hv,hv74189412,2024-04-27T18:25:33.520Z,"7 km SSW of Volcano, Hawaii",earthquake,1.04,1.13,0.32,6,automatic,hv,hv
2024-04-27T18:22:44.206Z,67.8067,-151.2124,0,1.6,ml,,,,1,ak,ak0245fg9k7p,2024-04-27T18:25:34.443Z,"43 km SSE of Anaktuvuk Pass, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-04-27T18:21:09.820Z,19.3888333333333,-155.278333333333,1.65,1.3,md,22,49,0.003928,0.09,hv,hv74189407,2024-04-30T00:34:13.190Z,"7 km SW of Volcano, Hawaii",earthquake,0.18,0.14,0.142833620875613,20,reviewed,hv,hv
2024-04-27T18:20:07.740Z,19.3274993896484,-155.175659179688,1.0900000333786,1.8,ml,42,105,0.05946,0.25999999,hv,hv74189402,2024-04-27T18:22:46.510Z,"14 km SSE of Volcano, Hawaii",earthquake,0.41,0.400000006,0.36,11,automatic,hv,hv
2024-04-27T18:17:27.790Z,19.3918333333333,-155.276666666667,1.63,1.26,ml,26,48,0.004529,0.11,hv,hv74189397,2024-04-29T21:11:47.660Z,"7 km SW of Volcano, Hawaii",earthquake,0.21,0.18,0.176267963008252,5,reviewed,hv,hv
2024-04-27T18:11:08.080Z,38.7874985,-122.7669983,2.18,1.11,md,23,78,0.01678,0.05,nc,nc74042026,2024-04-27T18:12:43.805Z,"2 km NW of The Geysers, CA",earthquake,0.27,0.49,0.22,21,automatic,nc,nc
2024-04-27T18:07:07.774Z,-20.4301,-177.5007,519.328,4.3,mb,56,70,2.271,0.72,us,us6000mufn,2024-04-30T15:49:31.040Z,"243 km WNW of Houma, Tonga",earthquake,12.42,8.469,0.073,53,reviewed,us,us
2024-04-27T18:01:15.600Z,19.3955,-155.279333333333,1.61,1.26,md,18,47,0.005373,0.09,hv,hv74189367,2024-04-29T21:04:33.140Z,"7 km SW of Volcano, Hawaii",earthquake,0.22,0.16,0.156832838639735,20,reviewed,hv,hv
2024-04-27T18:00:51.270Z,19.3756666666667,-155.2365,0.1,1.35,md,15,82,0.004404,0.37,hv,hv74189362,2024-05-01T00:26:55.310Z,"7 km S of Volcano, Hawaii",earthquake,0.56,0.31,0.149869973116678,18,reviewed,hv,hv
2024-04-27T17:58:07.492Z,8.4911,126.7885,36.717,4.8,mb,141,79,1.852,0.7,us,us6000mufl,2024-04-27T22:18:07.040Z,"51 km ENE of Hinatuan, Philippines",earthquake,9.18,6.421,0.045,169,reviewed,us,us
2024-04-27T17:46:13.700Z,19.3915,-155.276,1.84,2.14,ml,27,55,0.004445,0.1,hv,hv74189327,2024-04-30T00:02:18.110Z,"7 km SW of Volcano, Hawaii",earthquake,0.2,0.19,0.226257132757658,18,reviewed,hv,hv
2024-04-27T17:46:06.640Z,19.3928333333333,-155.281,1.55,1.32,md,16,51,0.006305,0.09,hv,hv74189322,2024-04-30T00:09:10.410Z,"7 km SW of Volcano, Hawaii",earthquake,0.18,0.17,0.0803455383036937,18,reviewed,hv,hv
2024-04-27T17:41:39.215Z,62.0795,-149.3668,2.2,2.2,ml,,,,0.65,ak,ak0245ffs6xt,2024-04-27T17:43:31.429Z,"26 km ESE of Susitna North, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-04-27T17:38:51.970Z,19.329833984375,-155.186492919922,1.27999997138977,1.70000005,md,33,89,0.05159,0.25,hv,hv74189302,2024-04-27T17:40:57.220Z,"13 km SSE of Volcano, Hawaii",earthquake,0.4,0.479999989,0.310000002,11,automatic,hv,hv
2024-04-27T17:35:52.610Z,19.3926666666667,-155.274833333333,1.81,2.22,ml,42,48,0.002913,0.1,hv,hv74189297,2024-04-29T21:00:16.910Z,"7 km SW of Volcano, Hawaii",earthquake,0.18,0.15,0.182829514507837,22,reviewed,hv,hv
2024-04-27T17:23:10.479Z,-15.0695,-171.9108,10,4.9,mb,123,84,1.161,0.59,us,us6000mufa,2024-04-30T13:57:42.040Z,"118 km SSW of Matavai, Samoa",earthquake,5.58,1.448,0.037,237,reviewed,us,us
2024-04-27T17:21:46.110Z,35.6401667,-117.4586667,6.63,1.71,ml,30,61,0.03781,0.16,ci,ci40559951,2024-04-28T14:01:11.510Z,"15 km SSW of Searles Valley, CA",earthquake,0.19,0.39,0.115,24,reviewed,ci,ci
2024-04-27T17:19:40.260Z,37.2571667,-120.0481667,21.16,2.27,md,10,123,0.2918,0.23,nc,nc74042001,2024-04-29T20:41:47.982Z,"18 km E of Le Grand, CA",earthquake,0.58,0.94,0.162,13,reviewed,nc,nc
2024-04-27T17:18:31.813Z,60.2501,-144.7737,19.8,1.1,ml,,,,0.31,ak,ak0245ffn8wd,2024-04-27T17:20:46.546Z,"63 km ESE of Cordova, Alaska",earthquake,,1,,,automatic,ak,ak
2024-04-27T17:13:18.310Z,34.4768333,-117.9718333,7.89,1.42,ml,31,38,0.03096,0.14,ci,ci40559935,2024-04-29T15:16:01.465Z,"5 km SSE of Littlerock, CA",earthquake,0.18,0.3,0.12,27,reviewed,ci,ci
2024-04-27T16:59:51.820Z,17.8221666666667,-66.9565,13.5,2.46,md,10,243,0.156,0.19,pr,pr71446853,2024-04-27T17:20:09.090Z,"17 km SSW of Guánica, Puerto Rico",earthquake,0.86,0.49,0.14883546085374,5,reviewed,pr,pr
2024-04-27T16:59:16.965Z,59.517,-152.8419,79.1,1.9,ml,,,,0.64,ak,ak0245ffaki8,2024-04-27T17:02:04.042Z,"55 km WNW of Nanwalek, Alaska",earthquake,,3.3,,,automatic,ak,ak
2024-04-27T16:58:57.959Z,64.3258,-147.8412,13.5,2.5,ml,,,,1.18,ak,ak0245ffafjg,2024-04-27T17:01:57.058Z,"50 km WSW of Salcha, Alaska",earthquake,,7961.8,,,automatic,ak,ak
2024-04-27T16:58:11.230Z,17.7935,-66.9416666666667,6.96,2.46,md,7,271,0.1805,0.13,pr,pr71446843,2024-04-27T17:08:06.810Z,"20 km S of Guánica, Puerto Rico",earthquake,0.76,0.39,0.0887568977834428,5,reviewed,pr,pr
